subject,predicate,object
Heartburn,may_be_treated_by,Nizatidine 150 MG Oral Capsule
Heartburn,may_be_treated_by,Magnesium Hydroxide 325 MG Oral Tablet
Heartburn,may_be_treated_by,Magnesium Hydroxide 311 MG Chewable Tablet
Heartburn,may_be_treated_by,magaldrate 108 MG/ML Oral Suspension
Heartburn,may_be_treated_by,magaldrate 480 MG Oral Tablet
Heartburn,may_be_treated_by,magaldrate 96 MG/ML Oral Suspension
Heartburn,may_be_treated_by,MAGNESIUM CARBONATE BLOCKS
Heartburn,may_be_treated_by,magaldrate 480 MG Chewable Tablet
Heartburn,may_be_treated_by,magnesium carbonate 260 MG Oral Capsule
Heartburn,may_be_treated_by,Famotidine 20 MG Oral Tablet
Heartburn,may_be_treated_by,Famotidine 8 MG/ML Oral Suspension
Heartburn,may_be_treated_by,Famotidine 10 MG Chewable Tablet
Heartburn,may_be_treated_by,dihydroxyaluminum sodium carbonate 334 MG Chewable Tablet
Heartburn,may_be_treated_by,Cimetidine 6 MG/ML Injectable Solution
Heartburn,may_be_treated_by,Calcium Carbonate 750 MG Chewable Tablet
Heartburn,may_be_treated_by,Calcium Carbonate 600 MG Chewable Tablet
Heartburn,may_be_treated_by,Calcium Carbonate 500 MG Chewing Gum
Heartburn,may_be_treated_by,Calcium Carbonate 250 MG/ML Oral Suspension
Heartburn,may_be_treated_by,Calcium Carbonate 200 MG/ML Oral Suspension
Heartburn,may_be_treated_by,Calcium Carbonate 80 MG/ML Oral Suspension
Heartburn,may_be_treated_by,Calcium Carbonate 500 MG Oral Capsule
Heartburn,may_be_treated_by,Calcium Carbonate 500 MG Chewable Tablet
Heartburn,may_be_treated_by,Calcium Carbonate 1000 MG Chewable Tablet
Heartburn,may_be_treated_by,Calcium Carbonate 1250 MG Oral Capsule
Heartburn,may_be_treated_by,Aluminum Hydroxide 0.135 MG/MG Topical Gel
Heartburn,may_be_treated_by,Aluminum Hydroxide 300 MG Chewable Tablet
Heartburn,may_be_treated_by,Aluminum Hydroxide 0.09 MG/MG Topical Gel
Heartburn,may_be_treated_by,Aluminum Hydroxide 120 MG/ML Oral Suspension
Heartburn,may_be_treated_by,Aluminum Hydroxide 64 MG/ML Oral Suspension
Heartburn,may_be_treated_by,Aluminum Hydroxide 600 MG Chewable Tablet
Heartburn,may_be_treated_by,basic aluminum carbonate gel 200 MG/ML Oral Suspension
Heartburn,may_be_treated_by,basic aluminum carbonate gel 500 MG Oral Capsule
Heartburn,may_be_treated_by,basic aluminum carbonate gel 500 MG Oral Tablet
Heartburn,may_be_treated_by,Aluminum carbonate 80 MG/ML Oral Suspension
Heartburn,may_be_treated_by,Famotidine 40 MG Oral Tablet
Heartburn,may_be_treated_by,Esomeprazole
Heartburn,may_be_treated_by,pantoprazole 40 MG Injection
Heartburn,may_be_treated_by,Esomeprazole magnesium
Heartburn,may_be_treated_by,Calcium Carbonate 1250 MG Oral Tablet
Heartburn,may_be_treated_by,Pantoprazole sodium
Heartburn,may_be_treated_by,Magnesium Hydroxide 80 MG/ML Oral Suspension
Heartburn,may_be_treated_by,pantoprazole 20 MG Delayed Release Oral Tablet
Heartburn,may_be_treated_by,Aluminum Hydroxide 475 MG Oral Capsule
Heartburn,may_be_treated_by,Cimetidine 150 MG/ML Injectable Solution
Heartburn,may_be_treated_by,Calcium Carbonate 1500 MG Oral Tablet
Heartburn,may_be_treated_by,Calcium gluceptate 220 MG/ML Injectable Solution
Heartburn,may_be_treated_by,50 ML Sodium Bicarbonate 75 MG/ML Prefilled Syringe
Heartburn,may_be_treated_by,Omeprazole magnesium
Heartburn,may_be_treated_by,Cimetidine 60 MG/ML Oral Solution
Heartburn,may_be_treated_by,Famotidine 10 MG/ML Injectable Solution
Heartburn,may_be_treated_by,Omeprazole 40 MG Delayed Release Oral Capsule
Heartburn,may_be_treated_by,50 ML Famotidine 0.4 MG/ML Injection
Heartburn,may_be_treated_by,Nizatidine 75 MG Oral Tablet
Heartburn,may_be_treated_by,Omeprazole 10 MG Delayed Release Oral Capsule
Heartburn,may_be_treated_by,Cimetidine 100 MG Oral Tablet
Heartburn,may_be_treated_by,Famotidine 10 MG Oral Tablet
Heartburn,may_be_treated_by,Sodium Bicarbonate 650 MG Oral Tablet
Heartburn,may_be_treated_by,Sodium Bicarbonate 325 MG Oral Tablet
Heartburn,may_be_treated_by,Calcium Carbonate 650 MG Oral Tablet
Heartburn,may_be_treated_by,Calcium Carbonate 100 MG/ML Oral Suspension
Heartburn,may_be_treated_by,Aluminum Hydroxide 600 MG Oral Tablet
Heartburn,may_be_treated_by,Aluminum Hydroxide 500 MG Oral Capsule
Heartburn,may_be_treated_by,Omeprazole 20 MG Delayed Release Oral Capsule
Heartburn,may_be_treated_by,Nizatidine 300 MG Oral Capsule
Heartburn,may_be_treated_by,Cimetidine 800 MG Oral Tablet
Heartburn,may_be_treated_by,Cimetidine 300 MG Oral Tablet
Heartburn,may_be_treated_by,Cimetidine 400 MG Oral Tablet
Heartburn,may_be_treated_by,Cimetidine 200 MG Oral Tablet
Heartburn,may_be_treated_by,MILK OF MAGNESIA
Heartburn,may_be_treated_by,rabeprazole
Heartburn,may_be_treated_by,Cimetidine Hydrochloride
Heartburn,may_be_treated_by,Aluminum carbonate
Heartburn,may_be_treated_by,"aluminum hydroxide, dried (USP)"
Heartburn,may_be_treated_by,Calcium gluceptate
Heartburn,may_be_treated_by,Nizatidine
Heartburn,may_be_treated_by,pantoprazole
Heartburn,may_be_treated_by,Sodium Bicarbonate
Heartburn,may_be_treated_by,magnesium trisilicate
Heartburn,may_be_treated_by,magnesium carbonate
Heartburn,may_be_treated_by,magaldrate
Heartburn,may_be_treated_by,dihydroxyaluminum sodium carbonate
Heartburn,may_be_treated_by,basic aluminum carbonate gel
Heartburn,may_be_treated_by,Omeprazole
Heartburn,may_be_treated_by,Magnesium Hydroxide
Heartburn,may_be_treated_by,Aluminum Hydroxide
Heartburn,may_be_treated_by,Aluminum Hydroxide Gel
Heartburn,may_be_treated_by,Calcium Carbonate
Heartburn,may_be_treated_by,Cimetidine
Heartburn,may_be_treated_by,Famotidine
Heartburn,concept_in_subset,Pediatric Adverse Events Terminology
Heartburn,concept_in_subset,Pediatric Terminology
Heartburn,concept_in_subset,FDA Center For Devices and Radiological Health Terminology
Heartburn,concept_in_subset,Patient Problem Codes FDA CDRH
Heartburn,member_of,Gastrointestinal nonspecific dysfunction (SMQ)
Heartburn,defining_characteristic_of,Swallowing problem
Acute chest pain,member_of,Cardiomyopathy (SMQ)
Acute chest pain,member_of,Gastrointestinal nonspecific symptoms and therapeutic procedures (SMQ)
Acute onset pain,inverse_isa,acute post-procedural pain
Acute onset pain,inverse_isa,acute pain due to trauma
Acute onset pain,has_defining_characteristic,Self-focused
Acute onset pain,has_defining_characteristic,Evidence of pain using standardized pain behavior checklist for those unable to communicate verbally
Acute onset pain,has_defining_characteristic,Self-report of pain characteristics using standardized pain instrument
Acute onset pain,has_defining_characteristic,Expressive behavior
Acute onset pain,has_defining_characteristic,Change in physiological parameter
Acute onset pain,has_defining_characteristic,Self-report of intensity using standardized pain scale
Acute onset pain,has_defining_characteristic,Proxy report of pain behavior/activity changes
Acute onset pain,has_defining_characteristic,Distraction behavior
Acute onset pain,has_defining_characteristic,Protective behavior
Acute onset pain,has_defining_characteristic,Positioning to ease pain
Acute onset pain,has_defining_characteristic,Guarding behavior
Acute onset pain,has_defining_characteristic,Narrowed focus
Acute onset pain,has_defining_characteristic,Increased sweating
Acute onset pain,has_defining_characteristic,Facial expression of pain
Acute onset pain,has_defining_characteristic,Altered appetite
Acute onset pain,has_defining_characteristic,Mydriasis
Acute onset pain,has_defining_characteristic,Feeling hopeless
Acute onset pain,has_evaluation,Acute pain:Find:Pt:^Patient:Ord:Observed.CCC
Acute onset pain,has_expected_outcome,Worse
Acute onset pain,has_expected_outcome,Improved
Acute onset pain,has_expected_outcome,Stabilized (qualifier value)
Acute onset pain,has_actual_outcome,Worse
Acute onset pain,has_actual_outcome,Improved
Acute onset pain,has_actual_outcome,Stabilized (qualifier value)
Acute onset pain,defining_characteristic_of,Impaired skin integrity
Acute onset pain,defining_characteristic_of,Impaired tissue integrity
Acute onset pain,primary_mapped_from,Other general symptoms
Anal pain,inverse_isa,anal pain accompanied by foul-smelling discharge
Anal pain,inverse_isa,anal pain accompanied by discharge
Anal pain,inverse_isa,anal pain worsens with acidic foods
Anal pain,inverse_isa,intermittent anal pain
Anal pain,inverse_isa,anal pain worsens during bowel movements
Anal pain,inverse_isa,anal pain accompanied by discharge of pus
Anal pain,inverse_isa,constant anal pain
Anal pain,inverse_isa,anal pain accompanied by bleeding
Anal pain,inverse_isa,anal pain after anal sex
Back Pain,inverse_isa,back pain episode greater than 6 weeks with mental health status documented
Back Pain,inverse_isa,back pain episode lasting longer than six weeks
Back Pain,inverse_isa,back pain episode lasting longer than 12 weeks
Back Pain,inverse_isa,Episode of back pain lasting 6 weeks or less (BkP)
Back Pain,inverse_isa,Episode of back pain lasting 12 weeks or less (BkP)
Back Pain,inverse_isa,midback pain on left
Back Pain,inverse_isa,midback pain on right
Back Pain,inverse_isa,midback pain radiates around chest
Back Pain,inverse_isa,midback pain relieved by lying down
Back Pain,inverse_isa,midback pain worsens with lying down
Back Pain,inverse_isa,midback pain started suddenly
Back Pain,inverse_isa,midback pain unchanged at night
Back Pain,inverse_isa,midback pain unchanged with driving
Back Pain,inverse_isa,midback pain unchanged after exercise
Back Pain,inverse_isa,midback pain unchanged during exercise
Back Pain,inverse_isa,midback pain unchanged with walking
Back Pain,inverse_isa,midback pain unchanged when sleeping on stomach
Back Pain,inverse_isa,midback pain unchanged
Back Pain,inverse_isa,midback pain unchanged with coughing or sneezing
Back Pain,inverse_isa,midback pain unchanged with turning
Back Pain,inverse_isa,midback pain unchanged with driving over rough terrain
Back Pain,inverse_isa,midback pain unchanged with lying down
Back Pain,inverse_isa,midback pain unchanged with sitting
Back Pain,inverse_isa,midback pain unchanged with breathing
Back Pain,inverse_isa,intermittent midback pain
Back Pain,inverse_isa,midback pain unchanged with standing
Back Pain,inverse_isa,mid back pain unchanged with lifting
Back Pain,inverse_isa,midback pain unchanged during storms
Back Pain,inverse_isa,midback pain unchanged when going from sitting to standing
Back Pain,inverse_isa,midback pain unchanged when putting on shoes
Back Pain,inverse_isa,midback pain unchanged with cold temperatures
Back Pain,inverse_isa,midback pain unchanged with bending
Back Pain,inverse_isa,midback pain present upon awakening
Back Pain,inverse_isa,midback pain started suddenly during sports activity
Back Pain,inverse_isa,midback pain unchanged when sleeping on back
Back Pain,inverse_isa,midback pain unchanged before storms
Back Pain,inverse_isa,midback pain unchanged with stooping
Back Pain,inverse_isa,midback pain unchanged with straining during bowel movement (symptom)
Back Pain,inverse_isa,midback pain started suddenly after motor vehicle accident
Back Pain,inverse_isa,midback pain worsens when sleeping on stomach
Back Pain,inverse_isa,midback pain worsens when sleeping on back
Back Pain,inverse_isa,midback pain worsens after exercise
Back Pain,inverse_isa,midback pain worsens during exercise
Back Pain,inverse_isa,midback pain worsens with driving over rough terrain
Back Pain,inverse_isa,midback pain started suddenly with bending
Back Pain,inverse_isa,midback pain started gradually
Back Pain,inverse_isa,midback pain worsens with cold temperatures
Back Pain,inverse_isa,midback pain relieved by alternative medicine approach
Back Pain,inverse_isa,midback pain started suddenly while at work
Back Pain,inverse_isa,mid back pain started suddenly with lifting
Back Pain,inverse_isa,midback pain worsens during storms
Back Pain,inverse_isa,midback pain relieved by heat
Back Pain,inverse_isa,midline midback pain
Back Pain,inverse_isa,midback pain relieved by bracing
Back Pain,inverse_isa,upper back pain on left side of midline
Back Pain,inverse_isa,midback pain relieved by waterbed
Back Pain,inverse_isa,midback pain relieved by ice
Back Pain,inverse_isa,midback pain started suddenly with twisting
Back Pain,inverse_isa,factors relieving midback pain
Back Pain,inverse_isa,midback pain in midline worse with movement
Back Pain,inverse_isa,midback pain in midline improves with movement
Back Pain,inverse_isa,midback pain relieved by softer mattress
Back Pain,inverse_isa,midback pain in midline unchanged with movement
Back Pain,inverse_isa,midback pain relieved by firm mattress
Back Pain,inverse_isa,midback pain relieved by medication
Back Pain,inverse_isa,midback pain worsens with driving
Back Pain,inverse_isa,midback pain worsens before storms
Back Pain,inverse_isa,midback pain worsens when putting on shoes
Back Pain,inverse_isa,muscle spasm in midback
Back Pain,inverse_isa,midback pain worsens
Back Pain,inverse_isa,midback pain worsens at night
Back Pain,inverse_isa,mid back pain worsens with lifting
Back Pain,inverse_isa,midback pain worsens with bending
Back Pain,inverse_isa,midback pain worsens with straining during bowel movement
Back Pain,inverse_isa,midback pain worsens with turning
Back Pain,inverse_isa,midback pain no longer radiates
Back Pain,inverse_isa,midback pain worsens with walking
Back Pain,inverse_isa,midback pain worsens with coughing or sneezing
Back Pain,inverse_isa,midback pain worsens with stooping
Back Pain,inverse_isa,muscle spasm in midback in midline
Back Pain,inverse_isa,midback pain worsens with standing
Back Pain,inverse_isa,midback pain worsens with breathing
Back Pain,inverse_isa,midback pain worsens with sitting
Back Pain,inverse_isa,midback pain worsens when going from sitting to standing
Back Pain,inverse_isa,midback pain interfering with job duties
Back Pain,inverse_isa,midback pain causing inability to sleep
Back Pain,inverse_isa,difficult to localize midback pain
Back Pain,inverse_isa,unrelenting midback pain
Back Pain,inverse_isa,pain between shoulder blades
Back Pain,inverse_isa,Pain in thoracic spine
Back Pain,inverse_isa,Pain in spine
Back Pain,inverse_isa,Lumbar ache - renal
Back Pain,inverse_isa,Sciatica
Back Pain,inverse_isa,Low Back Pain
Back Pain,possibly_equivalent_to,Complaining of backache
Back Pain,possibly_equivalent_to,Disorder characterized by back pain
Back Pain,possibly_equivalent_to,Vertebrogenic Pain Syndrome
Back Pain,possibly_equivalent_to,Pain in thoracic spine
Back Pain,classifies,Lumbodynia
Back Pain,classifies,Lumbar syndrome
Back Pain,classifies,Chronic lumbago
Back Pain,classifies,Acute lumbago
Back Pain,classifies,Sacral pain
Back Pain,classifies,Sore back
Back Pain,classifies,Other back pain with radiating symptoms
Back Pain,classifies,Lumbago (excl lumbar disc lesion)
Back Pain,classifies,Low back pain (without radiation)
Back Pain,classifies,Back pain aggravated
Back Pain,classifies,Chronic back pain
Back Pain,classifies,Back Pain with Radiation
Back Pain,classifies,Acute back pain
Back Pain,classifies,Back Pain without Radiation
Back Pain,classifies,Thoracic back pain
Back Pain,classifies,Upper back pain
Back Pain,classifies,Back distress
Back Pain,classifies,Lumbo-sacral pain
Back Pain,classifies,Loin pain
Back Pain,classifies,Low Back Pain
Back Pain,related_to,Guide to Good Posture
Back Pain,related_to,Spine Injuries and Disorders
Back Pain,related_to,"Disk, Herniated"
Back Pain,related_to,science of ergonomics
Back Pain,related_to,Spinal Stenosis
Back Pain,related_to,Sciatica
Back Pain,related_to,Pain
Back Pain,related_to,Chiropractic (field)
Back Pain,related_to,Back Injuries
Back Pain,primary_mapped_to,"Other dorsalgia, thoracolumbar region"
Back Pain,primary_mapped_to,"Other dorsalgia, sacral and sacrococcygeal region"
Back Pain,primary_mapped_to,"Other dorsalgia, lumbar region"
Back Pain,primary_mapped_to,"Other dorsalgia, site unspecified"
Back Pain,primary_mapped_to,"Unspecified dorsalgia, cervical region"
Back Pain,primary_mapped_to,"Unspecified dorsalgia, occipito-atlanto-axial region"
Back Pain,primary_mapped_to,"Other dorsalgia, cervical region"
Back Pain,primary_mapped_to,"Unspecified dorsalgia, cervicothoracic region"
Back Pain,primary_mapped_to,"Unspecified dorsalgia, multiple sites in spine"
Back Pain,primary_mapped_to,"Other dorsalgia, occipito-atlanto-axial region"
Back Pain,primary_mapped_to,"Unspecified dorsalgia, thoracic region"
Back Pain,primary_mapped_to,"Other dorsalgia, multiple sites in spine"
Back Pain,primary_mapped_to,"Other dorsalgia, cervicothoracic region"
Back Pain,primary_mapped_to,"Other dorsalgia, lumbosacral region"
Back Pain,primary_mapped_to,"Unspecified dorsalgia, lumbar region"
Back Pain,primary_mapped_to,"Unspecified dorsalgia, sacral and sacrococcygeal region"
Back Pain,primary_mapped_to,"Unspecified dorsalgia, thoracolumbar region"
Back Pain,primary_mapped_to,"Unspecified dorsalgia, site unspecified"
Back Pain,primary_mapped_to,"Unspecified dorsalgia, lumbosacral region"
Back Pain,primary_mapped_to,"Other dorsalgia, thoracic region"
Back Pain,may_be_finding_of_disease,Sacral Chordoma
Back Pain,may_be_finding_of_disease,Childhood Myxopapillary Ependymoma
Back Pain,may_be_finding_of_disease,Adult Myxopapillary Ependymoma
Back Pain,may_be_finding_of_disease,Vertebral chordoma
Back Pain,may_be_finding_of_disease,Pyothorax-Associated Lymphoma
Back Pain,may_be_finding_of_disease,Pelvic lipomatosis
Back Pain,may_be_finding_of_disease,Myxopapillary ependymoma
Back Pain,may_be_treated_by,Naproxen sodium 550 MG Oral Tablet
Back Pain,may_be_treated_by,Naproxen sodium 275 MG Oral Tablet
Back Pain,may_be_treated_by,24 HR Naproxen 375 MG Extended Release Oral Tablet
Back Pain,may_be_treated_by,Naproxen 375 MG Delayed Release Oral Tablet
Back Pain,may_be_treated_by,Naproxen sodium 220 MG Oral Capsule
Back Pain,may_be_treated_by,ALOE VERA CAP/TAB
Back Pain,may_be_treated_by,24 HR Naproxen 500 MG Extended Release Oral Tablet
Back Pain,may_be_treated_by,GLUCOSAMINE CAP/TAB
Back Pain,may_be_treated_by,Aloe vera preparation
